Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Características
https://www.pisos.com/comprar/piso-jardin_de_los_reyes_parque_real-40034402717_101800/,289.900,133,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '133 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '1ª'), ('Referencia:', 'IF77054-JUANDEAUSTRIA')]"
https://www.pisos.com/comprar/chalet-cortes_huertas28014-47530350995_100500/,855.000,320,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '320 m²'), ('Superficie útil:', '208 m²'), ('Superficie solar:', '2.771 m²'), ('Habitaciones:', '5'), ('Baños:', '4'), ('Referencia:', 'SA3347-03524/7792')]"
https://www.pisos.com/comprar/casa-moncloa_aravaca_aravaca28023-47568672435_528556/,1.200.000,254,Anuncio actualizado el 17/10/2024,N/A,N/A,"[('Superficie construida:', '254 m²'), ('Superficie útil:', '254 m²'), ('Habitaciones:', '4'), ('Baños:', '2'), ('Conservación:', 'A reformar'), ('Referencia:', '4528556-Casa Adosada Aravaca')]"
https://www.pisos.com/comprar/casa-lozoya_centro_urbano-39244475240_996152/,525.000,342,Anuncio actualizado el 20/09/2024,N/A,N/A,"[('Superficie construida:', '342 m²'), ('Superficie útil:', '1 m²'), ('Superficie solar:', '171 m²'), ('Baños:', '6'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'A reformar'), ('Referencia:', '4996152-PKR38855')]"
https://www.pisos.com/comprar/piso-getafe_juan_de_la_cierva28903-48412140399_100500/,150.000,72,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '72 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', '4ª'), ('Antigüedad:', 'Más de 50 años'), ('Gastos de comunidad:', 'Entre 40 y 60 €'), ('Referencia:', 'SA357-28352-00731/3612')]"
https://www.pisos.com/comprar/piso-jardin_de_los_reyes_parque_real28280-43360512745_101800/,184.900,87,Anuncio actualizado el 22/10/2024,Consumo:141 kWh/m² año,Emisiones:24 Kg CO₂/m² año,"[('Superficie construida:', '87 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', '2ª'), ('Referencia:', 'IF77054-DEHESA OMAÑA')]"
https://www.pisos.com/comprar/piso-adelfas28007-48359293079_100500/,400.000,86,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '86 m²'), ('Superficie útil:', '72 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'SA515-1247V671/1084')]"
https://www.pisos.com/comprar/casa_unifamiliar-parquelagos_puente_nuevo28420-32500577762_101000/,1.650.000,1.238,Anuncio actualizado el 16/10/2024,N/A,N/A,"[('Superficie construida:', '1.238 m²'), ('Habitaciones:', '6'), ('Baños:', '10'), ('Tipo de casa:', 'Unifamiliar'), ('Referencia:', 'AF2-514/719')]"
https://www.pisos.com/comprar/casa_pareada-parquelagos_puente_nuevo28420-44203705947_100500/,797.000,500,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '500 m²'), ('Superficie solar:', '560 m²'), ('Habitaciones:', '7'), ('Baños:', '5'), ('Tipo de casa:', 'Pareada'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA2705-0866')]"
https://www.pisos.com/comprar/piso-goya28009-46708077348_101800/,889.000,94,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '94 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '4ª'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'IF75984-M11467V')]"
https://www.pisos.com/comprar/piso-centro_palacio28013-48428210263_100500/,870.000,133,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '133 m²'), ('Superficie útil:', '117 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'SA3018-1-1483/8205')]"
https://www.pisos.com/comprar/atico-fuente_del_berro28027-40071703145_102100/,437.700,62,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '62 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Referencia:', 'GM14-192806')]"
https://www.pisos.com/comprar/chalet_adosado-fuencarral_el_pardo_el_pardo28023-47516794336_102100/,2.280.000,505,Anuncio actualizado el 16/10/2024,N/A,N/A,"[('Superficie construida:', '505 m²'), ('Superficie solar:', '1 m²'), ('Habitaciones:', '7'), ('Baños:', '6'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM31-201074')]"
https://www.pisos.com/comprar/piso-atocha28007-43384179509_102100/,1.060.000,225,Anuncio actualizado el 25/09/2024,N/A,N/A,"[('Superficie construida:', '225 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Exterior:', 'Exterior'), ('Referencia:', 'GM17-196740')]"
https://www.pisos.com/comprar/casa_adosada-sector_s28660-48424376792_100200/,660.000,238,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '238 m²'), ('Habitaciones:', '5'), ('Baños:', '2'), ('Tipo de casa:', 'Adosada'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'TC369-596874')]"
https://www.pisos.com/comprar/chalet-ciudad_santo_domingo-29225557363_102100/,2.490.000,507,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '507 m²'), ('Superficie solar:', '3 m²'), ('Habitaciones:', '6'), ('Baños:', '6'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-177862')]"
https://www.pisos.com/comprar/chalet-paracuellos_de_jarama_centro_urbano-48386548847_104700/,360.000,180,Anuncio actualizado el 16/10/2024,N/A,N/A,"[('Superficie construida:', '180 m²'), ('Superficie útil:', '167 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'A reformar'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'STA17-RP2662024131173')]"
https://www.pisos.com/comprar/piso-getafe_distrito_centro28902-45059889327_513885/,268.000,100,Anuncio actualizado el 10/10/2024,N/A,N/A,"[('Superficie construida:', '100 m²'), ('Superficie útil:', '90 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '1ª'), ('Exterior:', 'cocina y dos dormitorios a patio'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'Reformado'), ('Gastos de comunidad:', 'Entre 60 y 80 €'), ('Referencia:', '513885-1177')]"
https://www.pisos.com/comprar/piso-goya28009-47523442588_101800/,1.350.000,133,Anuncio actualizado el 19/10/2024,Consumo:196 kWh/m² año,Emisiones:40 Kg CO₂/m² año,"[('Superficie construida:', '133 m²'), ('Habitaciones:', '2'), ('Baños:', '3'), ('Planta:', '1ª'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'IF75984-M11473V')]"
https://www.pisos.com/comprar/piso-rios_rosas28003-18364942737_101800/,1.100.000,176,Anuncio actualizado el 10/10/2024,Consumo:230 kWh/m² año,Emisiones:30 Kg CO₂/m² año,"[('Superficie construida:', '176 m²'), ('Habitaciones:', '6'), ('Baños:', '3'), ('Planta:', '1ª'), ('Referencia:', 'IF76602-M20097V')]"
https://www.pisos.com/comprar/piso-guadarrama_centro_urbano-45859950041_101800/,199.900,103,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '103 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Referencia:', 'IF76801-Molino')]"
https://www.pisos.com/comprar/casa_unifamiliar-san_martin_de_valdeiglesias_centro_urbano-46736472965_101000/,188.000,100,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '100 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Tipo de casa:', 'Unifamiliar'), ('Referencia:', 'AF14-5972/882')]"
https://www.pisos.com/comprar/chalet-fuencarral_el_pardo_el_pardo28023-31747499198_102100/,3.500.000,1.200,Anuncio actualizado el 18/10/2024,N/A,N/A,"[('Superficie construida:', '1.200 m²'), ('Superficie solar:', '3 m²'), ('Habitaciones:', '12'), ('Baños:', '10'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM31-181908')]"
https://www.pisos.com/comprar/chalet-somosaguas_humera_los_angeles28223-44229835716_108900/,3.980.000,1.287,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '1.287 m²'), ('Superficie útil:', '1.100 m²'), ('Habitaciones:', '5'), ('Baños:', '6'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'XA856-1014')]"
https://www.pisos.com/comprar/chalet-nueva_estacion_de_servicio-42589131720_102100/,1.300.000,704,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '704 m²'), ('Superficie solar:', '2 m²'), ('Habitaciones:', '5'), ('Baños:', '4'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-193644')]"
https://www.pisos.com/comprar/piso-venecia28804-48399877524_993574/,178.500,75,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '75 m²'), ('Superficie útil:', '71 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', 'Bajo'), ('Interior:', 'Dos habitaciones y la cocina'), ('Exterior:', 'Salón, habitación principal'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'Reformado'), ('Gastos de comunidad:', 'Entre 60 y 80 €'), ('Referencia:', '4993574-000025')]"
https://www.pisos.com/comprar/piso-rivas_urbanizaciones28522-45837865459_100500/,359.900,167,Anuncio actualizado el 02/10/2024,N/A,N/A,"[('Superficie construida:', '167 m²'), ('Superficie útil:', '109 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '1ª'), ('Antigüedad:', 'Entre 10 y 20 años'), ('Referencia:', 'SA1151-KSA22238/5949')]"
https://www.pisos.com/comprar/chalet-ciudalcampo_fuente_del_fresno28707-38360220205_102100/,1.800.000,934,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '934 m²'), ('Superficie solar:', '4 m²'), ('Habitaciones:', '7'), ('Baños:', '8'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-190533')]"
https://www.pisos.com/comprar/casa-valdemorillo_centro_urbano-48363614083_104700/,350.000,97,Anuncio actualizado el 14/10/2024,N/A,N/A,"[('Superficie construida:', '97 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Referencia:', 'STA63-RP2462024131234')]"
https://www.pisos.com/comprar/chalet-algete_centro_urbano-45065018994_102100/,445.000,252,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '252 m²'), ('Superficie solar:', '578 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-198575')]"
https://www.pisos.com/comprar/piso-villaviciosa_de_odon_centro-47512569591_100500/,299.900,72,Anuncio actualizado el 07/10/2024,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,"[('Superficie construida:', '72 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', 'Bajo'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Referencia:', 'SA5368-00098/10248')]"
https://www.pisos.com/comprar/chalet-somosaguas_humera_los_angeles28223-35869085229_102100/,1.880.000,540,Anuncio actualizado el 14/10/2024,N/A,N/A,"[('Superficie construida:', '540 m²'), ('Superficie solar:', '2 m²'), ('Habitaciones:', '7'), ('Baños:', '4'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM8-187545')]"
https://www.pisos.com/comprar/duplex-brunete_centro_urbano-47564970095_100500/,279.900,83,Anuncio actualizado el 13/09/2024,N/A,N/A,"[('Superficie construida:', '83 m²'), ('Superficie útil:', '83 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', '1ª'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Referencia:', 'SA4642-00066/9778')]"
https://www.pisos.com/comprar/chalet-moraleja_de_enmedio_centro_urbano-951472305_305300/,350.000,180,Anuncio actualizado el 18/10/2024,N/A,N/A,"[('Superficie construida:', '180 m²'), ('Superficie útil:', '180 m²'), ('Superficie solar:', '1.150 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Conservación:', 'En buen estado'), ('Referencia:', '3053-010017')]"
https://www.pisos.com/comprar/casa_adosada-villaviciosa_de_odon_centro-44202872314_100500/,465.000,130,Anuncio actualizado el 04/06/2024,N/A,N/A,"[('Superficie construida:', '130 m²'), ('Superficie solar:', '130 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Tipo de casa:', 'Adosada'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA4858-C501172')]"
https://www.pisos.com/comprar/atico-zona_avenida_de_europa28224-48339351284_528556/,1.150.000,225,Anuncio actualizado el 17/10/2024,N/A,N/A,"[('Superficie construida:', '225 m²'), ('Superficie útil:', '115 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Planta:', 'Bajo'), ('Conservación:', 'En buen estado'), ('Referencia:', '4528556-Ático Avda. Europa')]"
https://www.pisos.com/comprar/piso-castillejos28046-40870421858_100500/,1.449.000,186,Anuncio actualizado el 16/09/2024,N/A,N/A,"[('Superficie construida:', '186 m²'), ('Superficie útil:', '160 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', '1ª'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA4633-BMIRE-181')]"
https://www.pisos.com/comprar/casa_adosada-colmenar_viejo_centro-39177956671_994534/,582.000,264,Anuncio actualizado el 09/05/2024,N/A,N/A,"[('Superficie construida:', '264 m²'), ('Superficie útil:', '264 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Tipo de casa:', 'Adosada'), ('Conservación:', 'A estrenar'), ('Referencia:', '4994534-CHALET 40 - THE VALLEY II')]"
https://www.pisos.com/comprar/casa_unifamiliar-manzanares_el_real_centro_urbano-47531003324_528556/,660.000,300,Anuncio actualizado el 17/10/2024,N/A,N/A,"[('Superficie construida:', '300 m²'), ('Superficie útil:', '300 m²'), ('Superficie solar:', '1.200 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Tipo de casa:', 'Unifamiliar'), ('Conservación:', 'En buen estado'), ('Referencia:', '4528556-La Pedriza Unifamiliar')]"
https://www.pisos.com/comprar/piso-valdeacederas28039-48415553306_104700/,320.000,45,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '45 m²'), ('Superficie útil:', '40 m²'), ('Habitaciones:', '1'), ('Baños:', '1'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'STA2-RP602024129549')]"
https://www.pisos.com/comprar/casa-el_olivar_de_mirabal28660-45904268489_994534/,950.000,340,Anuncio actualizado el 29/07/2024,Consumo:44 kWh/m² año,Emisiones:44 Kg CO₂/m² año,"[('Superficie construida:', '340 m²'), ('Superficie útil:', '178 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Conservación:', 'A estrenar'), ('Referencia:', '4994534-Las Fuentes de Valenoso')]"
https://www.pisos.com/comprar/chalet-las_zorreras_monte_encinar-39196543408_101800/,349.900,209,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '209 m²'), ('Superficie solar:', '1.262 m²'), ('Habitaciones:', '5'), ('Baños:', '2'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Referencia:', 'IF77054-CIERROS')]"
https://www.pisos.com/comprar/piso-lista_barrio28006-48342480657_100500/,892.500,92,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '92 m²'), ('Superficie útil:', '83 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', '3ª'), ('Antigüedad:', 'Más de 50 años'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA2325-AR02879/7288')]"
https://www.pisos.com/comprar/piso-chamberi_almagro28003-18380064819_101800/,2.858.000,275,Anuncio actualizado el 10/10/2024,Consumo:230 kWh/m² año,Emisiones:30 Kg CO₂/m² año,"[('Superficie construida:', '275 m²'), ('Habitaciones:', '4'), ('Baños:', '5'), ('Planta:', '6ª'), ('Referencia:', 'IF76602-M20101V')]"
https://www.pisos.com/comprar/piso-salamanca_castellana28006-45068254271_106700/,1.359.000,149,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '149 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Referencia:', 'IFC76334-CBUQ341')]"
https://www.pisos.com/comprar/chalet-nueva_estacion_de_servicio-45853179911_102100/,1.295.000,294,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '294 m²'), ('Superficie solar:', '1 m²'), ('Habitaciones:', '6'), ('Baños:', '4'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-199513')]"
https://www.pisos.com/comprar/chalet-nueva_estacion_de_servicio-44243574675_102100/,795.000,196,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '196 m²'), ('Superficie solar:', '2 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-191833')]"
https://www.pisos.com/comprar/duplex-chopera28045-44238080234_100500/,261.000,40,Anuncio actualizado el 05/09/2024,N/A,N/A,"[('Superficie construida:', '40 m²'), ('Superficie útil:', '36 m²'), ('Habitaciones:', '2'), ('Planta:', 'Bajo'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA47-1208')]"
https://www.pisos.com/comprar/piso-universidad_malasana28004-45907970863_100500/,899.000,106,Anuncio actualizado el 04/09/2024,N/A,N/A,"[('Superficie construida:', '106 m²'), ('Superficie útil:', '100 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', 'SA2325-AR02595/7288')]"
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente28944-48412826059_101800/,175.000,48,Anuncio actualizado el 22/10/2024,Consumo:149 kWh/m² año,Emisiones:27 Kg CO₂/m² año,"[('Superficie construida:', '48 m²'), ('Habitaciones:', '1'), ('Baños:', '1'), ('Planta:', '3ª'), ('Referencia:', 'IF77016-ARRO-26')]"
https://www.pisos.com/comprar/piso-recoletos28001-45074609729_106700/,5.850.000,323,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '323 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Referencia:', 'IFC76334-CBUQ298')]"
https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-23400147428_101800/,163.000,105,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '105 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', '1ª'), ('Referencia:', 'IF5026-RO04IS')]"
https://www.pisos.com/comprar/piso-centro_palacio28005-46747341536_100200/,499.000,132,Anuncio actualizado el 06/09/2024,N/A,N/A,"[('Superficie construida:', '132 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Conservación:', 'En buen estado'), ('Referencia:', 'TC394-589174')]"
https://www.pisos.com/comprar/chalet_adosado-colmenar_viejo_centro-35056609702_994534/,582.000,260,Anuncio actualizado el 09/05/2024,N/A,N/A,"[('Superficie construida:', '260 m²'), ('Superficie útil:', '206 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Conservación:', 'En buen estado'), ('Referencia:', '4994534-CHALET 37 - THE VALLEY II')]"
https://www.pisos.com/comprar/piso-brunete_centro_urbano-45884007545_107700/,265.000,92,Anuncio actualizado el 18/10/2024,N/A,N/A,"[('Superficie construida:', '92 m²'), ('Superficie útil:', '84 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Referencia:', 'VE22-0051-00580')]"
https://www.pisos.com/comprar/piso-ibiza28009-47571660130_149200/,1.200.000,101,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '101 m²'), ('Superficie útil:', '101 m²'), ('Habitaciones:', '2'), ('Baños:', '3'), ('Planta:', '3ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'A estrenar'), ('Gastos de comunidad:', '130€'), ('Referencia:', '1492-426242')]"
https://www.pisos.com/comprar/piso-goya28009-43424604804_100500/,675.000,75,Anuncio actualizado el 04/09/2024,N/A,N/A,"[('Superficie construida:', '75 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', 'Bajo'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA2325-AR02604/7288')]"
https://www.pisos.com/comprar/piso-la_moraleja_distrito28109-45087262537_528524/,A,237,Anuncio actualizado el 21/06/2024,Consumo:35 kWh/m² año,Emisiones:6 Kg CO₂/m² año,"[('Superficie construida:', '237 m²'), ('Superficie útil:', '210 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Planta:', '1ª'), ('Antigüedad:', 'Menos de 5 años'), ('Conservación:', 'A estrenar'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', '4528524-1')]"
https://www.pisos.com/comprar/casa_unifamiliar-fresno_de_torote_centro_urbano-47503339835_100200/,249.790,85,Anuncio actualizado el 07/10/2024,N/A,N/A,"[('Superficie construida:', '85 m²'), ('Baños:', '1'), ('Tipo de casa:', 'Unifamiliar'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'TC1119-592688')]"
https://www.pisos.com/comprar/piso-chamartin_hispanoamerica28036-45836346614_100500/,500.000,81,Anuncio actualizado el 04/09/2024,N/A,N/A,"[('Superficie construida:', '81 m²'), ('Superficie útil:', '68 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', 'Bajo'), ('Referencia:', 'SA2325-AR02729/7288')]"
https://www.pisos.com/comprar/casa_pareada-navas_del_rey_centro_urbano-34167102304_101000/,220.000,85,Anuncio actualizado el 16/10/2024,N/A,N/A,"[('Superficie construida:', '85 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Tipo de casa:', 'Pareada'), ('Referencia:', 'AF14-5972/763')]"
https://www.pisos.com/comprar/piso-salamanca_castellana28006-47581604070_100500/,1.329.000,126,Anuncio actualizado el 22/10/2024,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,"[('Superficie construida:', '126 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', '4ª'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA193-3109')]"
https://www.pisos.com/comprar/piso-gaztambide28015-48340145398_100200/,530.000,147,Anuncio actualizado el 17/10/2024,N/A,N/A,"[('Superficie construida:', '147 m²'), ('Habitaciones:', '4'), ('Baños:', '2'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'Reformado'), ('Referencia:', 'TC808-596031')]"
https://www.pisos.com/comprar/piso-moncloa_aravaca_aravaca28040-38426165431_994534/,865.000,125,Anuncio actualizado el 06/02/2024,Consumo:42 kWh/m² año,Emisiones:4 Kg CO₂/m² año,"[('Superficie construida:', '125 m²'), ('Superficie útil:', '83 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '2ª'), ('Conservación:', 'A estrenar'), ('Referencia:', '4994534-Parque Almansa P1 2ºA')]"
https://www.pisos.com/comprar/duplex-pilar28029-46677826405_100500/,215.000,60,Anuncio actualizado el 12/09/2024,N/A,N/A,"[('Superficie construida:', '60 m²'), ('Superficie útil:', '58 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', 'Bajo'), ('Antigüedad:', 'Más de 50 años'), ('Gastos de comunidad:', 'Entre 40 y 60 €'), ('Referencia:', 'SA2049-31710/7506')]"
https://www.pisos.com/comprar/piso-recoletos28001-46764052521_524671/,1.789.000,152,Anuncio actualizado el 15/10/2024,Consumo:134 kWh/m² año,Emisiones:34 Kg CO₂/m² año,"[('Superficie construida:', '152 m²'), ('Superficie útil:', '140 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', '2ª'), ('Interior:', 'A patio de manzana'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'Reformado'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', '4524671-SYP/195-BEL')]"
https://www.pisos.com/comprar/apartamento-chamartin_hispanoamerica28036-5019538259_100100/,650.000,74,Anuncio actualizado el 24/02/2023,N/A,N/A,"[('Superficie construida:', '74 m²'), ('Habitaciones:', '1'), ('Baños:', '1'), ('Planta:', '7ª'), ('Gastos de comunidad:', '290'), ('Referencia:', '4521170-88319993-88319993')]"
https://www.pisos.com/comprar/casa_pareada-cercedilla_centro_urbano-47575050600_100500/,220.000,317,Anuncio actualizado el 19/10/2024,Consumo:134 kWh/m² año,Emisiones:167 Kg CO₂/m² año,"[('Superficie construida:', '317 m²'), ('Habitaciones:', '6'), ('Baños:', '3'), ('Tipo de casa:', 'Pareada'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'SA5546-V952/11295')]"
https://www.pisos.com/comprar/piso-recoletos28001-46740228360_106700/,1.789.000,110,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '110 m²'), ('Superficie útil:', '88 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Referencia:', 'IFC76334-CBUQ396')]"
https://www.pisos.com/comprar/casa-villaviciosa_de_odon_centro-45881057798_100500/,499.900,207,Anuncio actualizado el 07/10/2024,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,"[('Superficie construida:', '207 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Referencia:', 'SA5368-00092/10248')]"
https://www.pisos.com/comprar/duplex-la_pizarra28200-42570074823_102100/,279.700,85,Anuncio actualizado el 23/10/2024,N/A,N/A,"[('Superficie construida:', '85 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Referencia:', 'GM14-195539')]"
https://www.pisos.com/comprar/chalet-nueva_estacion_de_servicio-25917521451_102100/,1.100.000,337,Anuncio actualizado el 17/09/2024,N/A,N/A,"[('Superficie construida:', '337 m²'), ('Superficie solar:', '2 m²'), ('Habitaciones:', '5'), ('Baños:', '4'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM27-175008')]"
https://www.pisos.com/comprar/duplex-centro_parque_de_la_manguilla-44212681172_101800/,255.000,106,Anuncio actualizado el 22/10/2024,Consumo:290 kWh/m² año,Emisiones:45 Kg CO₂/m² año,"[('Superficie construida:', '106 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Antigüedad:', 'Entre 10 y 20 años'), ('Referencia:', 'IF77054-BALTASAR PORREÑO')]"
https://www.pisos.com/comprar/piso-el_encinar_vista_nevada_la_quinta_del_praderon2826-43387231239_108700/,190.000,77,Anuncio actualizado el 18/09/2024,Consumo:207 kWh/m² año,Emisiones:43 Kg CO₂/m² año,"[('Superficie construida:', '77 m²'), ('Superficie útil:', '77 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Referencia:', 'UVC695-25273')]"
